Location Code,SKU,Name Of the Product,Category,Sub Category,Description,Short_Description,Weight/Quantity (KG/ML/Unit),Price (Inclusive of Tax),Special_Price,Discount %,Inventory,Date,PlanoLoc,For You,Priority
1307,100110597,Prarthana Ful Wat Yellow 100 Wicks Pouch,Home Care,Housekeeping,Prarthana Ful Wat Yellow 100 Wicks Pouch,Prarthana Ful Wat Yellow 100 Wicks Pouch,EA,20,20,0,18,20/01/21,W18/7_2 ,FALSE,0
1307,100110599,Prarthana Ful Wat Yellow 250 Wicks Pouch,Home Care,Housekeeping,Prarthana Ful Wat Yellow 250 Wicks Pouch,Prarthana Ful Wat Yellow 250 Wicks Pouch,EA,80,80,0,21,20/01/21,W18/6_1 ,FALSE,0
1307,100110606,Prarthana Camphor 50 gm Pouch,Home Care,Housekeeping,Prarthana Camphor 50 gm Pouch,Prarthana Camphor 50 gm Pouch,EA,109,109,0,10,20/01/21,W18/8B_6 ,FALSE,0
1307,100110608,Prarthana Camphor 100 Gm Pouch,Home Care,Housekeeping,Prarthana Camphor 100 Gm Pouch,Prarthana Camphor 100 Gm Pouch,EA,199,199,0,4,20/01/21,W18/7_6 ,FALSE,0
1307,100110610,Prarthana Camphor 50 Tablet Can,Home Care,Housekeeping,Prarthana Camphor 50 Tablet Can,Prarthana Camphor 50 Tablet Can,EA,30,30,0,11,20/01/21,W18/8B_8 ,FALSE,0
1307,100110613,Prarthana Camphor 100 Tablet Can,Home Care,Housekeeping,Prarthana Camphor 100 Tablet Can,Prarthana Camphor 100 Tablet Can,EA,55,55,0,28,20/01/21,W18/8B_7 ,FALSE,0
1307,100110623,CMFORT FABRIC CONDITIONER BLUE 430ML,Home Care,Laundry,CMFORT FABRIC CONDITIONER BLUE 430ML,CMFORT FABRIC CONDITIONER BLUE 430ML,EA,120,120,0,2,20/01/21,W11/6B_1 ,FALSE,0
1307,100112998,Rin Detergent Bar 4X250 Gm Multipack.,Home Care,Laundry,Rin Detergent Bar 4X250 Gm Multipack.,Rin Detergent Bar 4X250 Gm Multipack.,EA,56,56,0,9,20/01/21,W12/7B_1 ,FALSE,0
1307,100113789,Aer Spray Fresh Lush Green 300 Ml,Home Care,Housekeeping,Aer Spray Fresh Lush Green 300 Ml,Aer Spray Fresh Lush Green 300 Ml,EA,149,149,0,8,20/01/21,W16/1_2 ,FALSE,0
1307,100113792,Aer Spray Cool Surf Blue 300 Ml,Home Care,Housekeeping,Aer Spray Cool Surf Blue 300 Ml,Aer Spray Cool Surf Blue 300 Ml,EA,149,149,0,5,20/01/21,W16/1_4 ,FALSE,0
1307,100113794,Harpic Toilet Cleaner Power Plus 1 Lt,Home Care,Housekeeping,Harpic Toilet Cleaner Power Plus 1 Lt,Harpic Toilet Cleaner Power Plus 1 Lt,EA,179,179,0,22,20/01/21,W15/1_2 ,FALSE,0
1307,100113814,Aer Spray Petal Crush Pink 300 Ml,Home Care,Housekeeping,Aer Spray Petal Crush Pink 300 Ml,Aer Spray Petal Crush Pink 300 Ml,EA,149,149,0,5,20/01/21,W16/1_5 ,FALSE,0
1307,100116742,Mangaldeep Agarbatti Silver Temple 25 Pcs Box,Home Care,Housekeeping,Mangaldeep Agarbatti Silver Temple 25 Pcs Box,Mangaldeep Agarbatti Silver Temple 25 Pcs Box,EA,20,15,25,19,20/01/21,W18/1_7 ,FALSE,0
1307,100116972,Tide Detergent Powder Jasmine & Rose 4 Kg Pouch.,Home Care,Laundry,Tide Detergent Powder Jasmine & Rose 4 Kg Pouch.,Tide Detergent Powder Jasmine & Rose 4 Kg Pouch.,EA,465,425,8.6,3,20/01/21,/,FALSE,0
1307,100121073,Vim Dishwash Bar 500 gm.,Home Care,Housekeeping,Vim Dishwash Bar 500 gm.,Vim Dishwash Bar 500 gm.,EA,40,40,0,41,20/01/21,W14/4_2 ,FALSE,0
1307,100121077,Odonil Room Freshening Gel Jasmine 75 gm,Home Care,Housekeeping,Odonil Room Freshening Gel Jasmine 75 gm,Odonil Room Freshening Gel Jasmine 75 gm,EA,75,75,0,5,20/01/21,W16/7B_6E,FALSE,0
1307,100121087,Glade Touch N Fresh Lavender Primary,Home Care,Housekeeping,Glade Touch N Fresh Lavender Primary,Glade Touch N Fresh Lavender Primary,EA,120,120,0,3,20/01/21,W16/2_2 ,FALSE,0
1307,100121097,Mr Muscle Floor Cleaner Citrus 1 Lt Bottle,Home Care,Housekeeping,Mr Muscle Floor Cleaner Citrus 1 Lt Bottle,Mr Muscle Floor Cleaner Citrus 1 Lt Bottle,EA,172,155,9.88,18,20/01/21,W15/6B_9 ,FALSE,0
1307,100121099,Mr. Muscle Floor Cleaner Floral 1 Lt Bottle,Home Care,Housekeeping,Mr. Muscle Floor Cleaner Floral 1 Lt Bottle,Mr. Muscle Floor Cleaner Floral 1 Lt Bottle,EA,172,155,9.88,19,20/01/21,W15/6B_8 ,FALSE,0
1307,100125525,Hit Anti Roach Gel,Home Care,Insecticide / Repellant,Hit Anti Roach Gel,Hit Anti Roach Gel,EA,249,224,10.04,7,20/01/21,W17/7B_6 ,FALSE,0
1307,100127605,Exo Dishwash Round Bar 500 gm,Home Care,Housekeeping,Exo Dishwash Round Bar 500 gm,Exo Dishwash Round Bar 500 gm,EA,48,44,8.33,3,20/01/21,W14/3_4 ,FALSE,0
1307,100128307,All Out Ultra Refill 45 ml Box,Home Care,Insecticide / Repellant,All Out Ultra Refill 45 ml Box,All Out Ultra Refill 45 ml Box,EA,72,72,0,12,20/01/21,W17/6_2 ,FALSE,0
1307,100128309,All Out Ultra Refill Twin Pack 45 ml X 2 Box,Home Care,Insecticide / Repellant,All Out Ultra Refill Twin Pack 45 ml X 2 Box,All Out Ultra Refill Twin Pack 45 ml X 2 Box,EA,134,124,7.46,13,20/01/21,W17/5_1 ,FALSE,0
1307,100130233,Goodknight Adv Activ+ Cart 33% Longer Protn Refil 45 ml Box,Home Care,Insecticide / Repellant,Goodknight Adv Activ+ Cart 33% Longer Protn Refil 45 ml Box,Goodknight Adv Activ+ Cart 33% Longer Protn Refil 45 ml Box,EA,81,81,0,5,20/01/21,W17/5_4 ,FALSE,0
1307,100132880,Cycle Combi Pack,Home Care,Housekeeping,Cycle Combi Pack,Cycle Combi Pack,EA,68,68,0,5,20/01/21,W18/1_12 ,FALSE,0
1307,100136114,more Quality 1st Sani Cubes 200 gm Pouch,Home Care,Housekeeping,more Quality 1st Sani Cubes 200 gm Pouch,more Quality 1st Sani Cubes 200 gm Pouch,EA,79,79,0,13,20/01/21,W16/5_2 ,FALSE,0
1307,100136117,more Quality 1st Sani Cubes 400 gm Pouch,Home Care,Housekeeping,more Quality 1st Sani Cubes 400 gm Pouch,more Quality 1st Sani Cubes 400 gm Pouch,EA,158,158,0,12,20/01/21,W16/5_1 ,FALSE,0
1307,100136121,more Quality 1st Phenyl Lemon 1 Ltr Bottle,Home Care,Housekeeping,more Quality 1st Phenyl Lemon 1 Ltr Bottle,more Quality 1st Phenyl Lemon 1 Ltr Bottle,EA,72,72,0,4,20/01/21,W14/5_5 ,FALSE,0
1307,100136499,more Quality 1st Paper Napkins 1 Ply 27cmX30 cm 100 sht - BO,Home Care,Paper and Tissue-HC,more Quality 1st Paper Napkins 1 Ply 27cmX30 cm 100 sht - BO,more Quality 1st Paper Napkins 1 Ply 27cmX30 cm 100 sht - BO,EA,70,70,0,48,20/01/21,W19/3_2 ,FALSE,0
1307,100136664,Goodkinght Advanced Activ+ Cartridge Twin Pack,Home Care,Insecticide / Repellant,Goodkinght Advanced Activ+ Cartridge Twin Pack,Goodkinght Advanced Activ+ Cartridge Twin Pack,EA,134,134,0,7,20/01/21,W17/4_4 ,FALSE,0
1307,100137461,Vow Flushmatic Aqua 50 gm,Home Care,Housekeeping,Vow Flushmatic Aqua 50 gm,Vow Flushmatic Aqua 50 gm,EA,60,60,0,5,20/01/21,/,FALSE,0
1307,100137463,Vow Flushmatic Aqua 50 gm X 2 Multi Pk,Home Care,Housekeeping,Vow Flushmatic Aqua 50 gm X 2 Multi Pk,Vow Flushmatic Aqua 50 gm X 2 Multi Pk,EA,105,105,0,3,20/01/21,W15/4_2 ,FALSE,0
1307,100137465,Vow Flushmatic Pine 50 gm,Home Care,Housekeeping,Vow Flushmatic Pine 50 gm,Vow Flushmatic Pine 50 gm,EA,60,60,0,5,20/01/21,W15/4_3 ,FALSE,0
1307,100137467,Vow Flushmatic Pine 50 gm X 2 Multi Pk,Home Care,Housekeeping,Vow Flushmatic Pine 50 gm X 2 Multi Pk,Vow Flushmatic Pine 50 gm X 2 Multi Pk,EA,105,105,0,1,20/01/21,W15/4_1 ,FALSE,0
1307,100141046,Ujala Supreme Liquid Blue 75 Ml Bottle,Home Care,Laundry,Ujala Supreme Liquid Blue 75 Ml Bottle,Ujala Supreme Liquid Blue 75 Ml Bottle,EA,25,25,0,7,20/01/21,W11/6B_11 ,FALSE,0
1307,100141050,Good Knight Advanced Fast Card 10S,Home Care,Insecticide / Repellant,Good Knight Advanced Fast Card 10S,Good Knight Advanced Fast Card 10S,EA,10,10,0,30,20/01/21,W17/6_5 ,FALSE,0
1307,100141126,Mortein Coil Deep Reach Green 8 Hrs 10,Home Care,Insecticide / Repellant,Mortein Coil Deep Reach Green 8 Hrs 10,Mortein Coil Deep Reach Green 8 Hrs 10,EA,27,27,0,3,20/01/21,W17/6_7 ,FALSE,0
1307,100141920,Harpic Hygienic Toilet Rim Block Citrus 26 gm,Home Care,Housekeeping,Harpic Hygienic Toilet Rim Block Citrus 26 gm,Harpic Hygienic Toilet Rim Block Citrus 26 gm,EA,74,74,0,9,20/01/21,W15/4_5 ,FALSE,0
1307,100142490,Vow Dishwash Bar 500 gm Tub,Home Care,Housekeeping,Vow Dishwash Bar 500 gm Tub,Vow Dishwash Bar 500 gm Tub,EA,48,39,18.75,5,20/01/21,W14/3_2 ,FALSE,0
1307,100144108,Genteel Liquid Detergent 1 + 1 1000 Ml Bottle,Home Care,Laundry,Genteel Liquid Detergent 1 + 1 1000 Ml Bottle,Genteel Liquid Detergent 1 + 1 1000 Ml Bottle,EA,320,215,32.81,6,20/01/21,W11/1_5 ,FALSE,0
1307,100146790,more Quality 1st Printed Napkins 2Ply 32cmX33cm 50 sht-BOGO,Home Care,Paper and Tissue-HC,more Quality 1st Printed Napkins 2Ply 32cmX33cm 50 sht-BOGO,more Quality 1st Printed Napkins 2Ply 32cmX33cm 50 sht-BOGO,EA,90,90,0,10,20/01/21,W19/3_1 ,FALSE,0
1307,100147000,Harpic Bathroom Cleaner Floral 500 ml,Home Care,Housekeeping,Harpic Bathroom Cleaner Floral 500 ml,Harpic Bathroom Cleaner Floral 500 ml,EA,91,91,0,10,20/01/21,W14/6B_6 ,FALSE,0
1307,100147002,Harpic Bathroom Cleaner Lemon 500 ml,Home Care,Housekeeping,Harpic Bathroom Cleaner Lemon 500 ml,Harpic Bathroom Cleaner Lemon 500 ml,EA,91,91,0,16,20/01/21,W14/6B_5 ,FALSE,0
1307,100147559,Kiwi Drainex Drain Cleaner 50 gm Multi Pack,Home Care,Housekeeping,Kiwi Drainex Drain Cleaner 50 gm Multi Pack,Kiwi Drainex Drain Cleaner 50 gm Multi Pack,EA,135,130,3.7,7,20/01/21,W15/4_7 ,FALSE,0
1307,100148949,Cycle Lia Combi Pack 270 gm,Home Care,Housekeeping,Cycle Lia Combi Pack 270 gm,Cycle Lia Combi Pack 270 gm,EA,99,99,0,6,20/01/21,W18/2_8 ,FALSE,0
1307,100148997,Mangaldeep 80 Silver Tradition,Home Care,Housekeeping,Mangaldeep 80 Silver Tradition,Mangaldeep 80 Silver Tradition,EA,60,55,8.33,5,20/01/21,W18/1_11 ,FALSE,0
1307,100149006,Mangaldeep Sambrani 20,Home Care,Housekeeping,Mangaldeep Sambrani 20,Mangaldeep Sambrani 20,EA,15,14,6.67,73,20/01/21,W18/1_8 ,FALSE,0
1307,100150233,Pril Perfect Dishwash Liquid Green 2 ltr Bottle.,Home Care,Housekeeping,Pril Perfect Dishwash Liquid Green 2 ltr Bottle.,Pril Perfect Dishwash Liquid Green 2 ltr Bottle.,EA,395,375,5.06,4,20/01/21,W14/1_1 ,FALSE,0
1307,100154625,Aer Spray Violet Valley Bloom 300 ml,Home Care,Housekeeping,Aer Spray Violet Valley Bloom 300 ml,Aer Spray Violet Valley Bloom 300 ml,EA,149,149,0,3,20/01/21,W16/1_6 ,FALSE,0
1307,100163054,All Out Ultra Refill Pack Of 6,Home Care,Insecticide / Repellant,All Out Ultra Refill Pack Of 6,All Out Ultra Refill Pack Of 6,EA,390,345,11.54,16,20/01/21,W17/4_6E,FALSE,0
1307,100165849,more Quality 1st Phenyl Jasmine 5 Ltr Bottle,Home Care,Housekeeping,more Quality 1st Phenyl Jasmine 5 Ltr Bottle,more Quality 1st Phenyl Jasmine 5 Ltr Bottle,EA,210,210,0,5,20/01/21,W14/6B_1 ,FALSE,0
1307,100166041,more Quality 1st Phenyl Jasmine&Lemon 1 Ltr Bottle - Pack Of,Home Care,Housekeeping,more Quality 1st Phenyl Jasmine&Lemon 1 Ltr Bottle - Pack Of,more Quality 1st Phenyl Jasmine&Lemon 1 Ltr Bottle - Pack Of,EA,120,120,0,11,20/01/21,W14/5_2 ,FALSE,0
1307,100166471,Surf Excel Matic Detergent Powder Front Load 1 Kg.,Home Care,Laundry,Surf Excel Matic Detergent Powder Front Load 1 Kg.,Surf Excel Matic Detergent Powder Front Load 1 Kg.,EA,215,215,0,5,20/01/21,W12/2_1 ,FALSE,0
1307,100166614,Surf Excel Matic Detergent Powder Front Load 2 Kg.,Home Care,Laundry,Surf Excel Matic Detergent Powder Front Load 2 Kg.,Surf Excel Matic Detergent Powder Front Load 2 Kg.,EA,530,430,18.87,15,20/01/21,W12/3_1 ,FALSE,0
1307,100166833,Revive Liquid Stiffener 200 Gm Bottle.,Home Care,Laundry,Revive Liquid Stiffener 200 Gm Bottle.,Revive Liquid Stiffener 200 Gm Bottle.,EA,71,71,0,8,20/01/21,W11/6B_14 ,FALSE,0
1307,100170411,Pril Perfect Dishwash Liquid Lime 750 Ml Bottle,Home Care,Housekeeping,Pril Perfect Dishwash Liquid Lime 750 Ml Bottle,Pril Perfect Dishwash Liquid Lime 750 Ml Bottle,EA,160,150,6.25,18,20/01/21,W14/1_8 ,FALSE,0
1307,100171801,COMFORT FABRIC CONDTNER BLU 860ML BOTTLE,Home Care,Laundry,COMFORT FABRIC CONDTNER BLU 860ML BOTTLE,COMFORT FABRIC CONDTNER BLU 860ML BOTTLE,EA,220,195,11.36,2,20/01/21,W11/5_1 ,FALSE,0
1307,100174315,more Quality 1st Phenyl Jasmine 1 Ltr Bottle,Home Care,Housekeeping,more Quality 1st Phenyl Jasmine 1 Ltr Bottle,more Quality 1st Phenyl Jasmine 1 Ltr Bottle,EA,120,120,0,14,20/01/21,W14/5_4 ,FALSE,0
1307,100174489,more Quality 1st Phenyl Pine 1 Ltr Bottle,Home Care,Housekeeping,more Quality 1st Phenyl Pine 1 Ltr Bottle,more Quality 1st Phenyl Pine 1 Ltr Bottle,EA,70,70,0,6,20/01/21,W14/5_6 ,FALSE,0
1307,100174497,Vim Dishwash Bar 200 Gm X 3 Multi Pk.,Home Care,Housekeeping,Vim Dishwash Bar 200 Gm X 3 Multi Pk.,Vim Dishwash Bar 200 Gm X 3 Multi Pk.,EA,80,80,0,40,20/01/21,W14/3_9 ,FALSE,0
1307,100174665,more Quality 1st Phenyl Jasmine&Pine 1 Ltr Bottle - Pack of ,Home Care,Housekeeping,more Quality 1st Phenyl Jasmine&Pine 1 Ltr Bottle - Pack of ,more Quality 1st Phenyl Jasmine&Pine 1 Ltr Bottle - Pack of ,EA,120,120,0,6,20/01/21,W14/5_1 ,FALSE,0
1307,100175933,Odomos Mosquito Repellent Rollon,Home Care,Insecticide / Repellant,Odomos Mosquito Repellent Rollon,Odomos Mosquito Repellent Rollon,EA,75,64,14.67,7,20/01/21,W17/6_9E,FALSE,0
1307,100229319,Pitambari Utensil Bar 800 gm,Home Care,Housekeeping,Pitambari Utensil Bar 800 gm,Pitambari Utensil Bar 800 gm,EA,77,77,0,1,20/01/21,W14/2_13E,FALSE,0
1307,100269835,Wipro Safewash Fab Conditioner Garden Bouqet 200 Ml Bottle,Home Care,Laundry,Wipro Safewash Fab Conditioner Garden Bouqet 200 Ml Bottle,Wipro Safewash Fab Conditioner Garden Bouqet 200 Ml Bottle,EA,56,50,10.71,12,20/01/21,W11/6B_6 ,FALSE,0
1307,100269837,Wipro Safewash Fab Conditioner Ocean Breeze 200 Ml Bottle,Home Care,Laundry,Wipro Safewash Fab Conditioner Ocean Breeze 200 Ml Bottle,Wipro Safewash Fab Conditioner Ocean Breeze 200 Ml Bottle,EA,56,50,10.71,11,20/01/21,W11/6B_5 ,FALSE,0
1307,100269841,Wipro Safe Fab Conditioner Ocean Breeze 800ml,Home Care,Laundry,Wipro Safe Fab Conditioner Ocean Breeze 800ml,Wipro Safe Fab Conditioner Ocean Breeze 800ml,EA,218,218,0,1,20/01/21,W11/5_9E,FALSE,0
1307,100271346,Prarthana Value Pack Agarbatti 200 gm Box,Home Care,Housekeeping,Prarthana Value Pack Agarbatti 200 gm Box,Prarthana Value Pack Agarbatti 200 gm Box,EA,70,70,0,11,20/01/21,W18/3_7E,FALSE,0
1307,100271348,Prarthana Dry Dhoop Sandal 20 nos Box,Home Care,Housekeeping,Prarthana Dry Dhoop Sandal 20 nos Box,Prarthana Dry Dhoop Sandal 20 nos Box,EA,20,20,0,9,20/01/21,W18/5_2 ,FALSE,0
1307,100271350,Prarthana Dry Dhoop Jasmine 20 nos Box,Home Care,Housekeeping,Prarthana Dry Dhoop Jasmine 20 nos Box,Prarthana Dry Dhoop Jasmine 20 nos Box,EA,20,20,0,34,20/01/21,W18/5_1 ,FALSE,0
1307,100307680,Good Knight Active Refill Lavender 45 ml Bottle,Home Care,Insecticide / Repellant,Good Knight Active Refill Lavender 45 ml Bottle,Good Knight Active Refill Lavender 45 ml Bottle,EA,72,72,0,6,20/01/21,W17/5_6 ,FALSE,0
1307,100307682,HIT FIK Lime 200 ml Bottle,Home Care,Insecticide / Repellant,HIT FIK Lime 200 ml Bottle,HIT FIK Lime 200 ml Bottle,EA,99,91,8.08,2,20/01/21,W17/2_2 ,FALSE,0
1307,100307686,HIT FIK Lime 625 ml Bottle,Home Care,Insecticide / Repellant,HIT FIK Lime 625 ml Bottle,HIT FIK Lime 625 ml Bottle,EA,269,254,5.58,10,20/01/21,W17/1_5 ,FALSE,0
1307,100307750,Moksh Swarna Champa Eco - 90 gm Pk,Home Care,Housekeeping,Moksh Swarna Champa Eco - 90 gm Pk,Moksh Swarna Champa Eco - 90 gm Pk,EA,75,75,0,4,20/01/21,W18/4_2 ,FALSE,0
1307,100307752,Moksh Swarna Chandan Eco - 70 gm Pk,Home Care,Housekeeping,Moksh Swarna Chandan Eco - 70 gm Pk,Moksh Swarna Chandan Eco - 70 gm Pk,EA,75,75,0,9,20/01/21,W18/4_3 ,FALSE,0
1307,100307754,Moksh Swarna Gulab Eco - 90 gm Pk,Home Care,Housekeeping,Moksh Swarna Gulab Eco - 90 gm Pk,Moksh Swarna Gulab Eco - 90 gm Pk,EA,75,75,0,7,20/01/21,W18/4_4 ,FALSE,0
1307,100307758,Moksh Swarna Lavendor Eco - 90 gm Pk,Home Care,Housekeeping,Moksh Swarna Lavendor Eco - 90 gm Pk,Moksh Swarna Lavendor Eco - 90 gm Pk,EA,75,75,0,3,20/01/21,W18/4_1 ,FALSE,0
1307,100343826,Aer Pocket Violet Valley Bloom 10 Gm Pouch,Home Care,Housekeeping,Aer Pocket Violet Valley Bloom 10 Gm Pouch,Aer Pocket Violet Valley Bloom 10 Gm Pouch,EA,55,55,0,2,20/01/21,W16/4_9E,FALSE,0
1307,100370012,Nimyle Anti Insect Herbal Floor Cleaner 1 Ltr Bottle,Home Care,Housekeeping,Nimyle Anti Insect Herbal Floor Cleaner 1 Ltr Bottle,Nimyle Anti Insect Herbal Floor Cleaner 1 Ltr Bottle,EA,156,142,8.97,19,20/01/21,W15/5_12E,FALSE,0
1307,100409001,Harpic Hygienic Toilet Rim Block Jasmine 26 gm,Home Care,Housekeeping,Harpic Hygienic Toilet Rim Block Jasmine 26 gm,Harpic Hygienic Toilet Rim Block Jasmine 26 gm,EA,74,74,0,5,20/01/21,W15/4_6 ,FALSE,0
1307,100023262,Mens Sports Socks Pk Of 3 Assorted,Fashion,Socks,Mens Sports Socks Pk Of 3 Assorted,Mens Sports Socks Pk Of 3 Assorted,EA,149,149,0,2,20/01/21,G21/2_6 ,FALSE,0
1307,100023264,Mens Formal Socks Pk Of 5 Assorted,Fashion,Socks,Mens Formal Socks Pk Of 5 Assorted,Mens Formal Socks Pk Of 5 Assorted,EA,149,129,13.42,14,20/01/21,G21/2_4 ,FALSE,0
1307,100125527,Mens Cotton Spandex Ankle Sock Pack Of 3,Fashion,Socks,Mens Cotton Spandex Ankle Sock Pack Of 3,Mens Cotton Spandex Ankle Sock Pack Of 3,EA,149,149,0,17,20/01/21,G21/2_5 ,FALSE,0
1307,100160134,Hand Made Comb,Fashion,Infant Care,Hand Made Comb,Hand Made Comb,EA,125,88,29.6,4,20/01/21,/,FALSE,0
1307,100014086,Linc Glycer 5 pcs Pouch Blue,"Books, Stationery & Toys",Stationery,Linc Glycer 5 pcs Pouch Blue,Linc Glycer 5 pcs Pouch Blue,EA,50,50,0,15,20/01/21,G19/6_2 ,FALSE,0
1307,100014181,Eveready D Size Battery2 Pc,Furnishing & Home Needs,Electricity,Eveready D Size Battery2 Pc,Eveready D Size Battery2 Pc,EA,60,60,0,12,20/01/21,G20/2_1 ,FALSE,0
1307,100021462,Saffola Active Oil 1 Ltr Poly Pk,Oil & Ghee,Edible Oil,Saffola Active Oil 1 Ltr Poly Pk,Saffola Active Oil 1 Ltr Poly Pk,EA,145,137,5.52,7,20/01/21,G05/1_2 ,FALSE,0
1307,100021467,Sundrop Superlite Advanced Refined Sunflower Oil 5 Ltr Jar,Oil & Ghee,Edible Oil,Sundrop Superlite Advanced Refined Sunflower Oil 5 Ltr Jar,Sundrop Superlite Advanced Refined Sunflower Oil 5 Ltr Jar,EA,1015,1015,0,10,20/01/21,G05/5_2 ,FALSE,0
1307,100021515,Sundrop Superlite Advanced Refined Sunflower Oil 1Lt PolyPk.,Oil & Ghee,Edible Oil,Sundrop Superlite Advanced Refined Sunflower Oil 1Lt PolyPk.,Sundrop Superlite Advanced Refined Sunflower Oil 1Lt PolyPk.,EA,200,200,0,48,20/01/21,G04/2_2E,FALSE,0
1307,100022493,Britannia Cake Choco Chill 120 G,Bakery,Cakes and Pastry,Britannia Cake Choco Chill 120 G,Britannia Cake Choco Chill 120 G,EA,30,27,10,50,20/01/21,W01/5_9E,FALSE,0
1307,100023357,Britannia Premium Bake Toast Suji 273 Gm,Bakery,Rusk & Khari,Britannia Premium Bake Toast Suji 273 Gm,Britannia Premium Bake Toast Suji 273 Gm,EA,40,36,10,39,20/01/21,G41/6_2 ,FALSE,0
1307,100025678,Saffola Gold Oil 5 Ltr Jar,Oil & Ghee,Edible Oil,Saffola Gold Oil 5 Ltr Jar,Saffola Gold Oil 5 Ltr Jar,EA,960,945,1.56,3,20/01/21,W09/6B_1 ,FALSE,0
1307,100025774,Saffola Gold Cooking Oil 1 Ltr Poly Pk,Oil & Ghee,Edible Oil,Saffola Gold Cooking Oil 1 Ltr Poly Pk,Saffola Gold Cooking Oil 1 Ltr Poly Pk,EA,165,165,0,10,20/01/21,G05/1_1 ,FALSE,0
1307,100025934,Saffola Tasty 5 Ltr Jar,Oil & Ghee,Edible Oil,Saffola Tasty 5 Ltr Jar,Saffola Tasty 5 Ltr Jar,EA,730,730,0,4,20/01/21,/,FALSE,0
1307,100026013,Saffola Tasty 1 Ltr Poly Pk,Oil & Ghee,Edible Oil,Saffola Tasty 1 Ltr Poly Pk,Saffola Tasty 1 Ltr Poly Pk,EA,145,133,8.28,20,20/01/21,G05/2_1 ,FALSE,0
1307,100028769,Sundrop Gold Lite 5 Ltr Jar,Oil & Ghee,Edible Oil,Sundrop Gold Lite 5 Ltr Jar,Sundrop Gold Lite 5 Ltr Jar,EA,840,840,0,5,20/01/21,G06/6B_2 ,FALSE,0
1307,100029488,Everready Ultima Alkaline AAA Battery 2 Pc,Furnishing & Home Needs,Electricity,Everready Ultima Alkaline AAA Battery 2 Pc,Everready Ultima Alkaline AAA Battery 2 Pc,EA,68,48,29.41,1,20/01/21,/,FALSE,0
1307,100029515,Eveready 9 Watt led bulb,Furnishing & Home Needs,Electricity,Eveready 9 Watt led bulb,Eveready 9 Watt led bulb,EA,150,99,34,1,20/01/21,G20/3_5 ,FALSE,0
1307,100029797,ITC Scale 30 Cm,"Books, Stationery & Toys",Stationery,ITC Scale 30 Cm,ITC Scale 30 Cm,EA,12,12,0,11,20/01/21,G19/6_9 ,FALSE,0
1307,100034964,Paperkraft 1 Subject Notebook 160pgs,"Books, Stationery & Toys",Stationery,Paperkraft 1 Subject Notebook 160pgs,Paperkraft 1 Subject Notebook 160pgs,EA,135,135,0,7,20/01/21,/,FALSE,0
1307,100036109,Camlin Wax Crayons 1000-12,"Books, Stationery & Toys",Stationery,Camlin Wax Crayons 1000-12,Camlin Wax Crayons 1000-12,EA,10,10,0,15,20/01/21,G19/8B_8 ,FALSE,0
1307,100037235,ITC Wax Crayons 12 Colours Set,"Books, Stationery & Toys",Stationery,ITC Wax Crayons 12 Colours Set,ITC Wax Crayons 12 Colours Set,EA,50,50,0,13,20/01/21,G19/8B_10 ,FALSE,0
1307,100037885,ITC Pen Octane Gel Blue 1 s,"Books, Stationery & Toys",Stationery,ITC Pen Octane Gel Blue 1 s,ITC Pen Octane Gel Blue 1 s,EA,10,10,0,1,20/01/21,G19/3.6_1E,FALSE,0
1307,100037926,Eveready LED Bulb B22 7W 6500k,Furnishing & Home Needs,Electricity,Eveready LED Bulb B22 7W 6500k,Eveready LED Bulb B22 7W 6500k,EA,140,80,42.86,4,20/01/21,G20/3_4 ,FALSE,0
1307,100039958,PIDILITE FEVICOL MR EASY FLOW SQUEEZE BOTTLE 105 GM,"Books, Stationery & Toys",Stationery,PIDILITE FEVICOL MR EASY FLOW SQUEEZE BOTTLE 105 GM,PIDILITE FEVICOL MR EASY FLOW SQUEEZE BOTTLE 105 GM,EA,45,45,0,14,20/01/21,G19/4.6_1E,FALSE,0
1307,100042416,Pidilite Fevistick Gluestick 8G,"Books, Stationery & Toys",Stationery,Pidilite Fevistick Gluestick 8G,Pidilite Fevistick Gluestick 8G,EA,25,25,0,21,20/01/21,G19/4.8_1E,FALSE,0
1307,100042937,Camlin Supreme Writing And Drawing Pencil,"Books, Stationery & Toys",Stationery,Camlin Supreme Writing And Drawing Pencil,Camlin Supreme Writing And Drawing Pencil,EA,50,50,0,10,20/01/21,G19/3.1_1 ,FALSE,0
1307,100043928,Hot Wheels Basic Car Assorted,"Books, Stationery & Toys",Toys,Hot Wheels Basic Car Assorted,Hot Wheels Basic Car Assorted,EA,120,120,0,45,20/01/21,/,FALSE,0
1307,100045572,Camel Wax Crayons Extra Long 24 S Round 88 Mm x 8 Mm,"Books, Stationery & Toys",Stationery,Camel Wax Crayons Extra Long 24 S Round 88 Mm x 8 Mm,Camel Wax Crayons Extra Long 24 S Round 88 Mm x 8 Mm,EA,60,60,0,6,20/01/21,G19/7_9E,FALSE,0
1307,100045716,Camlin Colour Pencils 12 S Half Hexa 88 Mm Plus Sharp,"Books, Stationery & Toys",Stationery,Camlin Colour Pencils 12 S Half Hexa 88 Mm Plus Sharp,Camlin Colour Pencils 12 S Half Hexa 88 Mm Plus Sharp,EA,25,25,0,20,20/01/21,G19/8B_6 ,FALSE,0
